player_id,player,team,pos,gp,min,pts,reb,ast,stl,blk,fgm,fga,fg3m,ftm,tov,fpts
1631386,Taze Moore,POR,Guard,2,9.9,3.0,4.0,0.5,1.0,0.0,1.0,5.0,0.5,0.5,1.0,12.75
203967,Dario Šarić,DEN,Forward-Center,16,13.1,3.5,3.1,1.4,0.4,0.1,1.3,3.6,0.4,0.4,0.9,12.65
1628963,Marvin Bagley III,MEM,Forward,31,8.6,4.4,2.7,0.4,0.3,0.3,1.8,3.4,0.1,0.7,0.4,12.51
1641989,Elijah Harkless,UTA,Guard,10,13.8,3.2,2.1,0.8,1.0,0.1,1.1,3.5,0.7,0.3,0.3,12.5
1641740,Jaylen Clark,MIN,Guard,40,13.0,4.1,1.3,0.7,0.9,0.1,1.4,3.0,0.6,0.7,0.2,12.5
1629629,Cam Reddish,LAL,Forward-Guard,33,17.9,3.2,2.0,0.7,1.0,0.3,1.2,2.8,0.4,0.5,0.4,12.49
202704,Reggie Jackson,PHI,Guard,31,12.4,4.4,1.4,1.5,0.5,0.1,1.7,4.3,0.8,0.2,0.5,12.44
1628467,Maxi Kleber,LAL,Forward,34,18.7,3.0,2.8,1.3,0.3,0.5,1.1,2.8,0.4,0.5,0.7,12.34
1642269,Devin Carter,SAC,Guard,36,11.0,3.8,2.1,1.1,0.6,0.1,1.3,3.5,0.5,0.7,0.5,12.25
1642285,Cam Spencer,MEM,Guard,25,10.1,4.2,1.2,1.4,0.4,0.0,1.4,3.3,0.8,0.8,0.2,12.14
1631248,Baylor Scheierman,BOS,Guard,31,12.4,3.6,2.1,1.1,0.5,0.1,1.3,3.5,0.8,0.3,0.4,12.1
1642382,Branden Carlson,OKC,Center,32,7.7,3.8,1.7,0.4,0.2,0.7,1.3,3.0,0.7,0.4,0.2,12.08
1641871,Duop Reath,POR,Center,46,10.2,4.2,2.0,0.6,0.3,0.3,1.5,3.6,0.7,0.4,0.3,12.03
1641765,Olivier-Maxence Prosper,DAL,Forward,52,11.2,3.9,2.4,0.8,0.5,0.1,1.3,3.3,0.2,0.9,0.3,11.99
1631172,Ousmane Dieng,OKC,Forward,37,10.9,3.8,2.2,0.8,0.5,0.2,1.5,3.4,0.6,0.3,0.5,11.97
1641748,Andre Jackson Jr.,MIL,Guard,67,14.6,3.4,2.7,1.2,0.5,0.2,1.4,2.9,0.4,0.2,0.9,11.82
1630283,Kylor Kelley,LAL,Center,11,11.5,3.1,3.5,0.5,0.1,0.3,1.3,2.0,0.0,0.5,0.4,11.78
1628981,Bruno Fernando,TOR,Forward-Center,17,8.6,3.4,3.0,1.1,0.2,0.5,1.5,2.9,0.0,0.4,0.8,11.77
1641721,Maxwell Lewis,BKN,Forward,28,11.7,4.1,2.0,0.7,0.3,0.3,1.6,3.9,0.7,0.3,0.5,11.72
1630550,JT Thor,WAS,Forward,20,12.5,3.6,2.4,0.3,0.4,0.5,1.3,3.0,0.3,0.8,0.5,11.7
1641936,Miles Norris,BOS,Forward,3,11.6,2.3,3.0,0.0,0.7,0.3,0.7,3.0,0.7,0.3,0.0,11.6
1630256,Jae'Sean Tate,HOU,Forward,52,11.3,3.6,2.3,0.9,0.5,0.1,1.3,2.8,0.3,0.6,0.4,11.54
1628975,Jevon Carter,CHI,Guard,36,8.9,4.3,1.1,1.1,0.4,0.1,1.5,4.1,1.0,0.2,0.3,11.53
202709,Cory Joseph,ORL,Guard,50,12.2,3.5,1.5,1.4,0.5,0.1,1.2,3.1,0.8,0.3,0.4,11.53
1630205,Lamar Stevens,MEM,Forward,17,9.1,4.4,2.2,0.5,0.3,0.2,1.7,3.7,0.5,0.5,0.6,11.51
1642050,Jackson Rowe,GSW,Forward,6,8.6,3.7,1.8,0.7,0.7,0.0,1.3,2.8,0.5,0.5,0.2,11.49
1631216,Caleb Houstan,ORL,Guard,58,13.6,4.1,1.3,0.6,0.4,0.1,1.4,3.3,1.1,0.3,0.2,11.39
1631104,Blake Wesley,SAS,Guard,58,11.8,3.7,1.1,2.0,0.6,0.1,1.4,3.2,0.3,0.7,0.9,11.16
1631123,Jamaree Bouyea,MIL,Guard,5,12.3,3.4,1.0,2.0,0.8,0.4,1.2,2.4,0.2,0.8,1.6,11.02
1630192,Zeke Nnaji,DEN,Forward-Center,57,10.7,3.2,1.6,0.4,0.4,0.7,1.2,2.5,0.3,0.5,0.2,11.0
200782,P.J. Tucker,NYK,Forward,3,19.3,3.0,2.7,0.0,0.3,0.3,1.0,2.3,1.0,0.0,0.3,10.94
201959,Taj Gibson,CHA,Forward,37,11.1,2.9,3.2,0.6,0.2,0.5,1.3,2.6,0.0,0.3,0.7,10.93
1630545,Terrence Shannon Jr.,MIN,Guard-Forward,32,10.6,4.3,1.5,1.0,0.2,0.2,1.7,3.6,0.3,0.5,0.5,10.81
1642265,Rob Dillingham,MIN,Guard,49,10.5,4.5,1.0,2.0,0.4,0.0,1.9,4.3,0.5,0.2,1.1,10.79
1630164,James Wiseman,IND,Center,1,4.6,6.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,10.7
1641757,Jordan Miller,LAC,Guard,37,11.4,4.1,1.6,0.9,0.5,0.1,1.6,3.6,0.2,0.8,0.7,10.68
1641854,Craig Porter Jr.,CLE,Guard,51,10.1,3.7,1.3,1.4,0.3,0.3,1.4,2.7,0.4,0.5,0.7,10.66
1631103,Malaki Branham,SAS,Forward,47,9.1,5.0,1.1,0.8,0.2,0.0,1.9,4.0,0.7,0.6,0.7,10.5
1641724,Jett Howard,ORL,Guard,60,11.7,4.5,1.2,0.7,0.2,0.2,1.6,4.4,0.9,0.3,0.6,10.47
202693,Markieff Morris,LAL,Forward,15,11.0,3.7,1.5,1.4,0.1,0.2,1.4,4.7,0.6,0.3,0.3,10.46
1642281,Jaylon Tyson,CLE,Guard-Forward,47,9.6,3.6,2.0,0.9,0.3,0.1,1.4,3.2,0.4,0.4,0.6,10.37
1641736,Reece Beekman,BKN,Guard,36,13.0,2.6,1.1,1.8,0.9,0.1,1.0,3.0,0.2,0.4,0.6,10.25
1631214,Alondes Williams,LAC,Guard,1,3.7,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,10.1
1630579,Jericho Sims,MIL,Center,53,11.9,1.8,3.7,0.6,0.2,0.4,0.8,1.3,0.0,0.2,0.6,9.89
203914,Gary Harris,ORL,Guard,48,14.8,3.0,1.3,0.6,0.5,0.3,1.1,2.8,0.8,0.1,0.4,9.89
201988,Patty Mills,LAC,Guard,29,11.1,3.8,0.8,0.9,0.4,0.1,1.2,3.3,0.9,0.4,0.6,9.69
1642484,RayJ Dennis,IND,Guard,11,6.4,2.7,1.1,1.3,0.6,0.2,1.0,3.0,0.5,0.2,0.5,9.55
203939,Dwight Powell,DAL,Forward-Center,55,10.0,2.1,2.1,1.0,0.3,0.4,0.8,1.1,0.0,0.5,0.3,9.48
1641879,Yuri Collins,GSW,Guard,2,8.2,1.0,1.5,2.0,1.0,0.0,0.5,1.5,0.0,0.0,0.0,9.45
1631250,Pete Nance,MIL,Forward,13,10.6,2.9,1.6,0.8,0.2,0.2,1.1,2.5,0.7,0.1,0.3,9.35
1641794,Dillon Jones,OKC,Forward,54,10.2,2.5,2.2,1.1,0.3,0.1,0.9,2.5,0.3,0.3,0.5,9.34
1641998,Trey Jemison III,LAL,Center,38,10.3,2.5,2.8,0.4,0.2,0.4,1.1,1.9,0.0,0.3,0.6,9.22
1631132,Christian Koloko,LAL,Center,37,9.2,2.4,2.5,0.4,0.2,0.4,1.1,1.8,0.0,0.3,0.3,9.14
1641734,Emoni Bates,CLE,Forward,10,7.5,3.7,0.7,0.8,0.1,0.1,1.3,3.8,1.1,0.0,0.2,8.99
203109,Jae Crowder,SAC,Forward,9,11.4,2.6,2.2,0.7,0.3,0.0,0.8,2.4,0.4,0.6,0.4,8.97
202684,Tristan Thompson,CLE,Center-Forward,40,8.2,1.7,3.4,0.6,0.1,0.3,0.8,1.8,0.0,0.2,0.4,8.94
1630531,Jaden Springer,UTA,Guard,43,8.5,2.5,1.3,0.8,0.6,0.1,0.8,2.1,0.3,0.6,0.4,8.73
1642352,Keshad Johnson,MIA,Forward,16,6.1,2.7,1.8,0.3,0.3,0.3,1.1,1.6,0.2,0.3,0.3,8.68
1630568,Luka Garza,MIN,Center,39,5.6,3.5,1.4,0.3,0.2,0.1,1.3,2.7,0.3,0.6,0.3,8.46
1642403,Isaac Jones,SAC,Forward,40,7.6,3.4,1.4,0.3,0.1,0.3,1.4,2.1,0.1,0.6,0.4,8.33
1628995,Kevin Knox II,GSW,Forward,14,6.0,3.3,1.2,0.4,0.1,0.3,1.3,2.6,0.3,0.4,0.3,8.23
1628365,Markelle Fultz,SAC,Guard,21,8.8,2.9,1.0,1.3,0.5,0.1,1.3,3.2,0.2,0.0,0.7,8.16
203458,Alex Len,LAL,Center,46,8.3,1.6,2.1,0.8,0.2,0.5,0.7,1.4,0.0,0.2,0.4,8.07
1630311,Pat Spencer,GSW,Guard,39,6.4,2.5,1.2,1.2,0.4,0.1,1.1,2.6,0.1,0.3,0.5,7.93
1631169,Josh Minott,MIN,Forward,46,6.0,2.6,1.0,0.4,0.3,0.3,1.0,2.0,0.3,0.4,0.2,7.8
1641816,Hunter Tyson,DEN,Forward,51,7.8,2.6,1.5,0.4,0.2,0.1,0.9,2.4,0.5,0.4,0.3,7.72
1641712,Rayan Rupert,POR,Guard-Forward,52,8.8,3.0,1.3,0.5,0.3,0.1,1.1,2.7,0.3,0.4,0.6,7.7
1641755,Kevin McCullar Jr.,NYK,Guard,4,7.3,1.5,2.0,0.5,0.3,0.3,0.5,1.8,0.0,0.5,0.0,7.69
1642277,Johnny Furphy,IND,Guard,50,7.6,2.1,1.4,0.4,0.4,0.2,0.7,1.8,0.3,0.4,0.2,7.64
1628427,Vlatko Čančar,DEN,Forward,13,10.4,1.8,2.5,0.7,0.2,0.2,0.8,2.0,0.3,0.0,0.8,7.6
202066,Garrett Temple,TOR,Guard-Forward,28,8.1,1.9,1.0,1.1,0.6,0.1,0.6,2.1,0.2,0.4,0.4,7.53
1631466,Nate Williams,HOU,Guard,20,7.3,3.3,0.7,0.5,0.4,0.2,1.4,3.1,0.3,0.3,0.7,7.53
1641809,Drew Peterson,BOS,Forward,25,7.4,2.2,1.6,0.5,0.2,0.1,0.7,1.6,0.5,0.3,0.3,7.48
203926,Doug McDermott,SAC,Forward,42,8.1,3.5,0.5,0.2,0.1,0.0,1.2,2.8,1.0,0.1,0.1,7.44
1642278,Tyler Kolek,NYK,Guard,41,7.2,2.0,0.7,1.7,0.3,0.1,0.7,2.0,0.3,0.3,0.4,7.4
1641890,Tyler Smith,MIL,Forward,23,5.3,2.9,1.1,0.2,0.1,0.2,1.0,2.2,0.6,0.3,0.3,7.36
1627814,Damion Lee,PHX,Guard-Forward,25,5.8,3.3,0.8,0.4,0.2,0.0,1.1,3.0,0.4,0.8,0.4,7.2
1631098,Johnny Davis,WAS,Guard,34,7.1,2.4,1.1,0.3,0.4,0.2,0.9,2.3,0.2,0.3,0.2,7.14
1641752,Bobi Klintman,DET,Forward,8,5.3,1.9,0.9,0.9,0.3,0.1,0.8,1.3,0.3,0.1,0.1,6.89
1630574,Ariel Hukporti,NYK,Center,25,8.7,1.9,2.0,0.4,0.0,0.6,0.8,1.2,0.0,0.2,0.8,6.86
1630561,David Duke Jr.,SAS,Guard,6,5.6,2.7,0.8,0.7,0.2,0.0,1.0,2.3,0.5,0.2,0.3,6.84
1629162,Jordan McLaughlin,SAS,Guard,46,6.8,2.1,0.7,1.1,0.3,0.0,0.7,1.6,0.4,0.4,0.3,6.83
1630264,Anthony Gill,WAS,Forward,51,7.8,2.5,1.3,0.3,0.2,0.0,0.8,1.7,0.2,0.6,0.2,6.66
1641738,Kobe Brown,LAC,Forward,40,6.8,1.9,1.6,0.6,0.2,0.1,0.8,1.8,0.2,0.1,0.3,6.59
1630222,Mason Jones,SAC,Guard,10,4.5,2.3,0.9,1.1,0.0,0.1,0.9,1.8,0.1,0.4,0.1,6.59
1631102,TyTy Washington Jr.,PHX,Guard,16,7.4,2.2,0.8,1.0,0.2,0.0,0.9,2.8,0.3,0.2,0.2,6.34
1642355,Bronny James,LAL,Guard,27,6.7,2.3,0.7,0.8,0.3,0.1,0.8,2.5,0.3,0.4,0.5,6.3
1630762,Phillip Wheeler,PHI,Forward,5,8.9,1.6,1.6,0.4,0.2,0.4,0.6,4.2,0.0,0.4,0.2,6.26
1631127,Harrison Ingram,SAS,Forward,5,7.0,0.8,1.8,0.6,0.6,0.0,0.4,0.8,0.0,0.0,0.2,6.14
1642422,Armel Traore,LAL,Forward,9,7.4,1.6,1.7,0.1,0.4,0.2,0.7,2.1,0.0,0.2,0.3,6.13
1630537,Chris Duarte,CHI,Guard,17,4.4,2.1,1.2,0.5,0.0,0.0,0.7,1.5,0.4,0.4,0.1,6.1
1642402,Enrique Freeman,IND,Forward,22,8.2,2.1,1.4,0.4,0.1,0.1,0.7,1.7,0.0,0.6,0.3,5.91
1641775,Jordan Walsh,BOS,Guard,52,7.8,1.6,1.3,0.4,0.2,0.2,0.6,1.6,0.3,0.1,0.3,5.88
1630528,Josh Christopher,MIA,Guard,14,5.0,2.0,0.6,0.6,0.4,0.2,0.8,2.2,0.1,0.3,0.4,5.86
1630699,MarJon Beauchamp,NYK,Forward,35,4.5,2.3,1.3,0.3,0.1,0.0,0.8,1.9,0.3,0.4,0.4,5.82
1631120,JD Davison,BOS,Guard,16,5.8,2.1,0.8,0.8,0.3,0.1,0.8,2.1,0.3,0.3,0.8,5.78
1631116,Patrick Baldwin Jr.,LAC,Forward,24,4.4,2.2,1.0,0.1,0.1,0.1,0.8,1.5,0.5,0.1,0.2,5.75
1642505,Alex Ducas,OKC,Guard,21,6.0,1.7,1.2,0.2,0.2,0.0,0.6,1.4,0.5,0.1,0.2,5.52
1642353,Cam Christie,LAC,Guard,13,4.5,1.4,0.9,0.5,0.4,0.1,0.5,1.8,0.2,0.2,0.2,5.44
1641801,Emanuel Miller,CHI,Forward,6,4.1,1.7,1.3,0.3,0.2,0.0,0.7,1.3,0.0,0.3,0.0,5.44
1642359,Pacôme Dadiet,NYK,Forward,18,6.2,1.7,1.0,0.3,0.2,0.1,0.6,1.7,0.3,0.2,0.2,5.31
1641753,Chris Livingston,MIL,Forward,21,5.0,1.4,1.7,0.2,0.2,0.0,0.4,1.3,0.0,0.6,0.3,5.14
1642461,Spencer Jones,DEN,Forward,20,6.2,1.3,0.9,0.3,0.3,0.3,0.6,1.7,0.1,0.2,0.3,5.11
1641790,PJ Hall,DEN,Center,19,3.5,1.7,1.2,0.2,0.0,0.2,0.7,1.3,0.1,0.2,0.1,5.09
1641745,Adam Flagler,OKC,Guard,37,5.5,1.8,0.7,0.3,0.2,0.1,0.7,2.6,0.4,0.0,0.1,5.03
1642443,Jahmir Young,CHI,Guard,6,4.9,1.8,0.5,1.0,0.0,0.0,0.7,0.8,0.2,0.3,0.2,4.99
1630604,E.J. Liddell,CHI,Forward,12,4.4,1.8,0.8,0.3,0.1,0.1,0.7,1.3,0.3,0.2,0.2,4.99
1641766,Adama Sanogo,CHI,Forward,4,5.4,2.0,1.5,0.3,0.0,0.0,1.0,1.8,0.0,0.0,0.3,4.89
1642530,Yuki Kawamura,MEM,Guard,22,4.2,1.6,0.5,0.9,0.1,0.0,0.5,1.4,0.3,0.3,0.2,4.82
1630214,Xavier Tillman,BOS,Forward,33,7.0,1.0,1.3,0.2,0.3,0.2,0.4,1.6,0.2,0.1,0.4,4.73
1630296,Braxton Key,GSW,Forward,3,3.6,1.0,0.7,0.0,0.7,0.0,0.0,1.3,0.0,1.0,0.3,4.44
1631247,Luke Travers,CLE,Forward,12,7.3,1.0,1.7,0.7,0.1,0.1,0.4,1.7,0.0,0.2,0.7,4.41
1631321,Sidy Cissoko,POR,Guard,22,5.2,1.5,1.0,0.7,0.1,0.0,0.6,1.4,0.1,0.1,0.5,4.22
1631210,Jacob Toppin,ATL,Forward,17,4.4,1.4,0.9,0.4,0.1,0.0,0.5,1.3,0.3,0.0,0.2,4.19
1631159,Leonard Miller,MIN,Forward,13,2.4,1.5,0.8,0.0,0.2,0.1,0.5,1.2,0.0,0.6,0.2,4.16
1629098,Jack McVeigh,HOU,Guard-Forward,9,4.8,1.6,0.6,0.1,0.0,0.2,0.6,1.9,0.4,0.0,0.2,3.97
1627746,Skal Labissiere,SAC,Forward-Center,4,3.0,1.3,0.8,0.3,0.0,0.0,0.5,1.0,0.3,0.0,0.0,3.85
1630618,D.J. Carton,TOR,Guard,4,8.3,0.8,1.0,0.8,0.5,0.0,0.3,1.8,0.0,0.3,1.0,3.74
1641789,Jazian Gortman,DAL,Guard,16,3.5,1.5,0.3,0.4,0.1,0.1,0.6,1.4,0.3,0.1,0.3,3.72
1630649,Stanley Umude,MIL,Guard,22,3.9,0.7,0.8,0.2,0.1,0.3,0.2,1.2,0.1,0.1,0.1,3.51
204060,Joe Ingles,MIN,Forward-Guard,19,6.0,0.8,0.6,1.2,0.1,0.0,0.3,1.2,0.2,0.0,0.5,3.51
1628408,PJ Dozier,MIN,Guard-Forward,9,3.9,0.8,0.6,0.6,0.1,0.0,0.2,0.3,0.2,0.1,0.1,3.39
1642280,Trentyn Flowers,LAC,Forward,6,4.4,1.8,0.7,0.0,0.0,0.0,0.7,1.8,0.0,0.5,0.2,3.39
1631303,Justin Minaya,POR,Forward,19,5.3,0.9,0.5,0.4,0.3,0.1,0.4,1.1,0.1,0.0,0.3,3.38
1641857,Liam Robbins,MIL,Center,13,4.4,0.7,0.9,0.2,0.2,0.2,0.2,0.6,0.0,0.4,0.5,3.28
1630346,Matt Ryan,NOP,Forward,19,3.6,1.5,0.4,0.2,0.1,0.0,0.5,1.6,0.3,0.1,0.2,3.28
1641725,Trey Alexander,DEN,Guard,24,4.9,1.3,0.5,0.5,0.1,0.0,0.5,1.7,0.1,0.1,0.2,3.26
1626143,Jahlil Okafor,IND,Center-Forward,1,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1642279,Ulrich Chomche,TOR,Center,7,4.6,0.7,1.1,0.3,0.0,0.1,0.3,0.7,0.0,0.1,0.3,2.91
1630644,Mac McClung,ORL,Guard,2,5.1,0.0,0.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8
1642434,Riley Minix,SAS,Forward,1,6.8,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8
1642384,Isaiah Crawford,SAC,Forward,15,3.0,0.9,0.5,0.1,0.1,0.1,0.3,0.7,0.1,0.1,0.1,2.71
1629056,Terence Davis,SAC,Guard,1,7.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.6
1642439,Quincy Olivari,LAL,Guard,2,5.2,1.5,0.0,0.5,0.0,0.0,0.5,2.5,0.5,0.0,0.5,2.5
1642450,Daniss Jenkins,DET,Guard,7,3.2,1.0,0.3,0.4,0.0,0.0,0.4,1.4,0.1,0.0,0.1,2.22
1641779,Jalen Bridges,PHX,Forward,8,3.8,1.1,0.5,0.0,0.0,0.0,0.3,0.9,0.3,0.4,0.5,2.22
201949,James Johnson,IND,Forward,12,3.1,0.7,0.5,0.3,0.0,0.2,0.3,0.9,0.0,0.0,0.3,2.17
1630227,Daishen Nix,MIN,Guard,3,4.4,0.3,1.3,1.0,0.0,0.0,0.0,0.3,0.0,0.3,1.3,2.04
1631121,Bryce McGowens,POR,Guard,13,2.5,1.0,0.2,0.2,0.1,0.0,0.3,1.1,0.0,0.4,0.3,1.93
1641817,Anton Watson,NYK,Forward,9,2.5,0.9,0.3,0.2,0.1,0.0,0.4,1.0,0.0,0.0,0.2,1.85
1641815,Isaiah Stevens,MIA,Guard,3,1.8,0.0,0.7,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,1.81
1641803,Tristen Newton,MIN,Guard,8,2.0,0.4,0.5,0.3,0.1,0.0,0.1,1.0,0.0,0.1,0.3,1.45
1630678,Terry Taylor,SAC,Forward,3,2.1,0.0,0.3,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.44
1629667,Jalen McDaniels,SAC,Forward,4,1.8,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.35
1642385,Cui Cui,BKN,Forward,5,2.1,0.6,0.4,0.0,0.0,0.0,0.2,1.4,0.0,0.2,0.0,1.32
1642502,Malevy Leons,OKC,Forward,6,3.5,0.3,0.5,0.2,0.0,0.0,0.0,0.3,0.0,0.3,0.2,1.29
1642399,Jesse Edwards,MIN,Center,2,2.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
1642389,Zyon Pullin,MEM,Guard,3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-0.06
